text,labels
心の中で熱唱しよう♪,"[0,0]"
また動画が公開されたことにより超遅考察勢が湧いて出てきてるの最高に楽しい #シンウルトラマン,"[0,0]"
はいはい##ベイスベイス##ホントにマリサポはクズだわ,"[0,0]"
白猫プロジェクトとかいう、1年に１回浮上して周年キャラさえ引いとけば、ガチャが出る度に進行するインフレにもついていける神ゲー,"[0,0]"
今やってるミクチャ##僕のランキング####アイマイに1回ギフト投げただけで10位##とか####アイマイ頑張れよ######透色ドロップは何個か投げて9位####そんなもんか##今は,"[0,0]"
この記事の続きを書いてあげましょう。,"[0,0]"
試合が壊れてるｗ。暑い日に屋外で野球やるのは高校生に任せるべきだぬ。　＃ＮＰＢ　＃ジャイアンツ　＃タイガース,"[0,0]"
凄くお金を持ってて、地位もあるのに、まだどこかが満たされていないんでしょうね。気の毒に、、、,"[0,0]"
偉すぎる！！##わけぇもんはよぅやっとる,"[0,0]"
白いクラフトメタル最高すぎだろ!,"[0,0]"
たっっっっっか##まあ超芋だしな,"[0,0]"
＜社説＞原発への回帰　前のめりは許されない　'22参院選：東京新聞 TOKYO Web,"[0,0]"
ここのリプ欄見たらパナのドライヤー欲しくなっちゃう,"[0,0]"
また飲酒運転　福岡県内で３件相次ぐ,"[0,0]"
やっぱツイ消し,"[0,0]"
昨日の分のチケットを使い忘れたが...割引クーポンだけでも この種類の豊富さ!!だもの見にくくて仕方ないさ_____ #ニコニコ動画 #ニコニ広告,"[0,0]"
日本でもそのうち中絶禁止になりそう　配偶者の同意なしの中絶禁止の今とあんま変わんないか…,"[0,0]"
「怒りの夜」を演出する事を宣言している##国土安全保障省は、危機的な状況の妊娠センター、カトリック教会、及び親愛団体に対し、攻撃に備えるべきだと警告しており、ここ数週間、既に幾つかの団体が標的にされている####今後数日間は、「ほぼ平和的」なデモが行われるかもしれない,"[0,0]"
おめでとう！,"[0,0]"
でもなんでもなく、綺麗事しか言わない客垢って、言うことなくなって息切れしないか心配になる。,"[0,0]"
土曜珍しく休みだから出かけたいけど何この地獄のような気温は,"[0,0]"
配信来てくださってありがとうございましただあ〜____####なかよしアパートに住んでるのはバツ民なんかじゃなかったなな……悪魔たちだった……####でもエンド回収できてよかった___##お付き合いいただきありがとうございましただ〜！また明日__#####バツ生,"[0,0]"
菊田さんの周り…杉元、尾形、宇佐美、有古、谷垣,"[0,0]"
こたさんとやって野良の外国人にAmazing!!!って言われた##最高のランクだった,"[0,0]"
梱包方法記載してるのに、梱包不足でした…って評価コメントしてるの見て吹いたわ。####お疲れ様です。,"[0,0]"
｢おやすみなさい｣で最大限の表現できる当たり天才だと思う,"[0,0]"
このよー分からんブラックボックス感がもろ「アイドリープライド」っつー感じですね,"[0,0]"
ダッキー&amp;バニーはギャグの文法がアメリカっぽく無いんだピョン。####僕チン的には日本の影響が強いキャラだと思ってるピョン。###トイストーリー4,"[0,0]"
イバラキングって名前、茨城らしいなあって思いました####味は甘くて美味しかったです,"[0,0]"
ガチでコントロール神ゲーだわ！！,"[0,0]"
噂の花岡竜はテイクダウン能力も含めて格闘センスの塊だな##橋本道場めっちゃ凄い###RISE159,"[0,0]"
当時ハロヲタにめちゃくちゃ叩かれていたことを思い出すよなあ。小学生をよく叩けるなあと感心した。,"[0,0]"
開成は素晴らしい人材を輩出してますね！,"[0,0]"
流石田中,"[0,0]"
だったら私、##バイナリー始めたいな！！,"[0,0]"
あなたのお家はどこですか,"[0,0]"
テーマ 少女####要素##ガブリエル/3対6枚の羽##受胎告知/神の言葉__口を塞ぐ##生死を司る##百合__テッポウユリ↑に繋がる##百合__イエスの受けた痛みの象徴##天使系女子__目元のみ慈愛に満ちた,"[0,0]"
大阪とか一時停止で止まらない車とか脇見運転とか、歩行者優先道路で我が物顔で飛ばす運転手様たまに居るから、他人事じゃ無い。,"[0,0]"
仕事終わった！！振込に行くよ！楽しみだなぁ,"[0,0]"
先っぽだけだから！って言ってる男、エイトロックス上手そう,"[0,0]"
尼崎市が紛失したUSB見つかったってさ。####良かったねぇ,"[0,0]"
日○の野坂くんが好き！大好き！！という熱い想いだけは伝わってるぞ！！！！！,"[0,0]"
似たようなので、GMが卓日忘れてて、映画見に行ってたことはあったけど、爆速で帰りますからのPL達の映画面白かった？みたいな事例はあった,"[0,0]"
エイムめっちゃいいですね,"[0,0]"
アジタートという新キャラの登場でモンストって女の子以外実装するゲームなんだなって事を思い出した####いいよねこういうテイストのキャラ#######モンスト,"[0,0]"
JRさんはきっと「パートナーシップだけでは差別は解消されないし、不平等な取り扱いは続けられる」という明白な事例を提供することで、婚姻の平等の実現を後押ししてくれてるんじゃないですかね…裁判とかでこっち側に有利な証拠になりますから…,"[0,0]"
どんでん返し好きだから実はDM相手のおじさんが実は美少女ってのも好き##最近はこのパターン多い####＃ルルンルーム,"[0,0]"
だれか斎藤斎藤さんに「落ち着いて」と寄り添ってくれる人はおらんのか。SNSの使い方や、この場合の人との接し方を諭してあげられて、尚且つ彼が耳を貸せるようなおじさんはおらんのか,"[0,0]"
トレジャーが何の動きもないからTLの空気読まずに下書き消化できる　助かる！,"[0,0]"
これは、地上波テレビのバラエティー番組のドッキリ番組系統が、大幅に、放送取り止めこと間引き案件になりますね。####また、関連ではないが##テレビ朝日も、アニメでは、ドラえもんの2週連続問題放送回やらかしがありました。,"[0,0]"
※面白い,"[0,0]"
うおおおおおお####ジョボボボボボ,"[0,0]"
今回の卿マジで「」「」「」みたいなノリで楽しかったです##唐突な優しさに関してはまだ理解が浅いのでちょっと待ってくれ,"[0,0]"
アドコロで復讐の話があったけど####元凶のレアモンを倒した後で復讐をしようとしてたガーべモンに「これで復讐には囚われずに科学者らしく研究に費やしてください」てアドコロとは思えんぐらい綺麗な着地点だしてたな,"[0,0]"
野田くんモテそうなのにねーはもう聞き飽きました,"[0,0]"
NURO光は高速回線,"[0,0]"
達郎の新譜、めちゃめちゃTLに流れてくるな。音楽的な感想はほぼ見かけず、到着しました！みたいなのばかりだが、実際良いのだろうか。,"[0,0]"
毎日この時間にやらかしてくれたら食欲無くなるから絶食にはちょうどいいね,"[0,0]"
もう楽しみでし楽しみでしかたがない。####サンダーゲイル以来約3ヶ月振りの一般店頭販売の新作玩具。####店舗で買えてすぐに遊べるんですよね。ｽｺﾞｲﾅｰ,"[0,0]"
認めて多様性,"[0,0]"
むしろ宇宙物理学の分野で物理と数学を使わずに研究遂行することは可能なのだろうか？,"[0,0]"
駅員さんに忘れ物があったんですけどって言って引き取ってもらいました,"[0,0]"
____##やっぱり　あなたは　漢だ__##中田翔〜______####明日のスタメンが楽しみですな__#######中田翔 #giants,"[0,0]"
静岡の地銀のニュースを九州で…##全国に被害者がいるって、営業力がすごい！###スルガ不正融資 #福岡RKB #ニュース,"[0,0]"
「TRPG業界、界隈のためにこういうのはダメ」って立派な意見。売上のデータを持っていないわしら素人のが言うぶんには妄想の域を出ない気がしますがどうなんでしょう。##自分の「これ嫌い」を「業界の衰退」とかに向けて風吹かせて桶屋コネクトするのは簡単ですし。,"[0,0]"
モンストくんの新キャラまた女か##はぁ…##女キャラが嫌いってわけじゃないけど、そろそろ男キャラも欲しいなぁ……##それと、オーブ10個ログボあざます##産廃orオーブ一個しか当たらないと思う,"[0,0]"
最近Twitterを見てて思ったこと##憧れちゃうわ！！,"[0,0]"
そゆことね,"[0,0]"
最近週単位で色々ありすぎて楽しい,"[0,0]"
【Blackstella】フジテレビ子会社が開発から逃げた共闘タワーディフェンス、やる価値はあるか？【ブラックステラ インフェルノ 評価】,"[0,0]"
この隙間からタイヤが4つこぼれ出す危険が！？,"[0,0]"
これ、意外と知らない人も多いんですけど、アクセルなりスロットルを戻すとブレーキほどじゃないけどクルマやバイクを減速させることができるんですよ,"[0,0]"
義母との今朝の会話。####私 ,"[0,0]"
#イジメ という名の暴力 人格攻撃は##悪い大人が証拠隠滅してなかった事にしてくれるけど####大人の世界でも暴力や人格攻撃しても##イジメと定義すれば逮捕されないの？####イジメ…便利な言葉ね#####パワハラ　#自殺　#青森の恥　###ハシモトホーム,"[0,0]"
#今日のフリーボックス ##相も変わらずありがとうございます,"[0,0]"
人生って素敵ね,"[0,0]"
統計解析してないけどこの傾向ある####+__の絵文字####+__の絵文字####+__の絵文字,"[0,0]"
すごい状態になりました。####少しはオーバーシュート状態だろうが、大きな凋落傾向はこれからもたぶんずっと続く。####私が米国に来たのは95年で、当時は米国の何もかもが安かった。日本の半額ほど。…今では見る影もない。逆に日本が米国の半額。####「夢」をみるのが簡単になったとも言える。,"[0,0]"
メルカリがあって良かった。,"[0,0]"
プリライとかホテルの件でお世話になったお友だち、次なんか言われたら私いろんなこと言っちゃいそうだなってふと思った……,"[0,0]"
勉強になります#####伊達ラジ #agqr,"[0,0]"
んわー####あの後残念ながら無糖の練乳は見つからず、帰宅。熱々の味噌汁と市販のカツ丼をいただきます、##いやちょうだいしますかな？マナー的には,"[0,0]"
天国と地獄を連続で見せてくれるなんて、とてもエンターテイメントですね。#####sbhawks,"[0,0]"
さすが益田だな###chibalotte,"[0,0]"
教育や文化の賜物なのでは？,"[0,0]"
ホロメンツイートあるある##ホロメン同士の会話に必ず1人は居るマネージャーかな？,"[0,0]"
ソワレ前も二位で終わるし##本当キレ散らかしても仕方ないと思う##3回目も二位です__####ソワレは万年2位__________##素晴らしい__,"[0,0]"
ネッ友でネッ友の彼女さん##幸せオーラMAX。##幸せになりやがれーｯ！m,"[0,0]"
憲法9条の条文を守っているだけで平和が維持できるとすれば、憲法21条の条文を守っていれば表現の自由が守れているはずである。,"[0,0]"
きなこさんの暴言厨の切り抜き非公開になって良かったね))####あんなの晒されっぱなしなら人としての器のデカさ一生比較されて可哀想過ぎた####きなこさんの対応素敵だったね。gomen jan可愛かった,"[0,0]"
このツイート1つで「AV業界の事を知らずに法を決めた」という証拠になってるの、ほんと凄い####本当に業界にヒアリングして理解した上で決めたのなら逆に「適切な契約なら何の問題もない、撮影中止になるのがおかしい」くらい言えるし、なんらかの事情で言えないのならスルーするでしょ...,"[0,0]"
ジャパンドローン展行ってきました。##なんだか久しぶりに会う方とかたくさんいて楽しかった。ん？あ、ドローンも見てきましたよ。話題と期待の大きなリモートIDとかガンバレソウテン君とか…産業機大きい。なかなか楽しかった。,"[0,0]"
「東独にいた」という漫画があります####エンタメ要素もありますが，ざっくりと政治的なイデオロギーを知るには良い漫画だと思います####やれ選挙だ，やれSDGsだと賑やかな時代です####呑気に漫画を読んでる場合ではないですが，この先を見据える意味では思想を知ることは大事かと思います,"[0,0]"
#ブルアカ ##わっ！懐かしい,"[0,0]"
あ！！！__####お悔やみ申し上げます____,"[0,0]"
CGが原作よりしょぼくてにこにこしちゃった 安っぽいCG大好き,"[0,0]"
専門知識があると色々と観方も変わってくるんだな。時代考証とか考えたこともなかったわ。このツイートに対して「スパイファミリーをバカにするな！」と短絡的にキレてる人が多いのを観てると、「Twitter民は今日も元気だなぁ。」としみじみ思う。,"[0,0]"
致命的なはしゃぎまわり、今月に金やばいけどなんか上がる気がする！って言って買ってたら2倍になってたからバルダーズゲートは神,"[0,0]"
マリーアントワネットって国民のパンがないことを理解できる時点で超有能権力者だよな,"[0,0]"
ゲンドウ、一貫してリツコを綾波やユイの代わりとか思ったことはない,"[0,0]"
んー、ポリティカルにコレクトネスでワールドワイド感じるわ,"[0,0]"
今日の朝ドラも面白すぎた,"[0,0]"
広輔も二軍で実戦でスタメンで出てる方が打ててるし、ボールの見極めをきちんとしてる…##打てない代打を置いておくより二軍で生きた球を打って結果出せば一軍とかにすればねぇ〜##二軍の選手はどんどん走って観ててもカープらしい野球してる__,"[0,0]"
嬉しくないリスト追加ありがとう##とりあえず失せな,"[0,0]"
まじで面白い,"[0,0]"
主語間違えました、私の周りの「世」っぽい人間,"[0,0]"
なんかこども家庭庁だけだと寂しいから世界平和と連合を入れておくね,"[0,0]"
大丈夫です　いいです有能すぎだろ,"[0,0]"
いいはなしだなぁ,"[0,0]"
#汚れは勲章,"[0,0]"
仕事好きすぎて休みの日なのに出勤してしまったから明日休む事になったワロタァ____________,"[0,0]"
調べたら本当に全部地べただったやぁ。複線でダイヤもこっちより多いし、急行もあったはずだから、絶対こっちより優良だとおもってたのに,"[0,0]"
日本企業は、お気軽にSDGsを使ってるけど、ファッションじゃ無いんだよなぁ〜。別に、出来ないなら出来ないってはっきり言ったら良いと思う,"[0,0]"
そういう年代のコって、親に同伴してもらって…ってのが「普通」なんだろうな,"[0,0]"
天然の「日本のゴーゴリ」。,"[0,0]"
イキり立っては 荒れ狂い！##もはや敵なし！,"[0,0]"
waccaをプレイするリア友の姿カッコよすぎたのにサ終しちゃうなんて…^_^、,"[0,0]"
思ってたよ〜」と頭を撫でて褒めそやすと満更でもなさそうにする。それを見てさっきまでソファで寝てたお父さんが「よかったね〜」と言って部屋に寝にいく。それにムカッとする。,"[0,0]"
賞状と症状をかけるセンスの良さに脱帽です,"[0,0]"
まぁ、給料日でないと500円のパスタが食べれないというのは大人として心配になるけどね……それ生活すらままならないでしょう……##その状態はどう見ても貧困だから、何とかしてくれる機関に相談した方がいいと思う。##飯くらいまともに食べてくれ。,"[0,0]"
自称底辺絵描きが界隈タグを上位層に使われて若い芽を摘む__文化の衰退__てキレてたの本当に愚かでｷｭｰになる,"[0,0]"
本当に羨ましい,"[0,0]"
古戦場開始と同時に普段団チャしない団員が走れない保険かけるの好き####同じ仲間なんだ…協力しようじゃないか,"[0,0]"
素晴らしき首都圏の住環境。,"[0,0]"
パリ孔、漫画だと音楽飛ばされるからテンポが良くて見やすい,"[0,0]"
日本は素晴らしい国だ,"[0,0]"
鬼頭ちゃん、しっかり「主人公」してるので戦隊に女性レッドが欲しいって言ってる人にはちゃんと見てもらいたい,"[0,0]"
そこで　求む、世界を書きかえる人。##と〆ているのがいい味を出している####恐らくは自分の考えを持って大きな主語を、と##そこまで含めての広告なのだろう。,"[0,0]"
インスタ嫌いな人はフォロバしないよ,"[0,0]"
尾形くんの小粋なジョークを笑い飛ばしてくれるの宇佐美くんくらいしかいないので現パロではほんとおともだちになれ,"[0,0]"
なぁ…、##新システム導入に伴う掲示物の作成と##バスの事務作業を同時に任せてくる職場って##どうなんだ…？####明るく楽しい職場です____♡##って言い合ってなんとか頑張ってるけど、##いつまで持つのやら…。,"[0,0]"
仰ってる事とやってる事が違うような…婚活なりなんなりしてさっさと結婚した方が幸せですよ！ってね…,"[0,0]"
何となくコトブキヤオンラインショップを見ていた昨日のコト、意外と創彩少女庭園のあおとか水着版まどかが売り切れてないコトに軽く衝撃を受けている。特に絶対に欲しがるヤツが多いだろう水着バージョンですら予約まだ出来る有り様だ。,"[0,0]"
木亥を廃絶したいなら、木亥を超える超絶新兵器を開発して、木亥保有国を屈服させるのが一番早いし間違いないし術がないんだよ。だってニンゲンだもの。####こくれんくん、偉そうな木亥保有国共の頭を押さえ付ける唯一の方法がそこにあるよ,"[0,0]"
黒尾「じょーすけさんのその髪型良いですね〜〜」,"[0,0]"
こういう被害にあった婚約前の女性が気に病んで自○したっていう話をなんJで見たから、怖くて仕方ない。,"[0,0]"
何でもかんでも○○な描写は○○に感じ取れるからダメとか想像力豊かなのにそれを規制した先に起こる事を考えられない1部の自分の嫌いなもの否定するだけの生き物が1番危険だよね##コンテンツとして満足してたのが無くなったらそれこそ現実でやろうとする人が増えて結果として破滅を招くよね,"[0,0]"
とりあえず棘だらけにしておきたいらしく、特に設置する意味の無い天井や壁でもやたらと棘が張り巡らされている##このゲームのテストプレイした人、めちゃくちゃ上手かったんやろなあ,"[0,0]"
WHOによる国際報告書によると、2年間の制限は、特に2019年以来4分の1以上の精神障害を持つ若者にとって「重大な精神的健康への影響」につながっている。####私はとてもショックを受けています,"[0,0]"
お前がMVPだ,"[0,0]"
"“Whenever people agree with me, I always feel I must be wrong.”####“A cynic is a man who knows price of everything and value of nothing,”","[0,0]"
この映画Reamesによればヘファイスティオンの出番はろくにないそうだしじゃあクラテロスの出番はあるのか希望も持てないし歴史的な正確さよりドラマ性を重視しているらしいから嫌な予感がするけど観るわ　というかクレイトス刺殺とかやるんかなこれ,"[0,0]"
そこに儲けの匂いを感じたならば、アヤシイだの忖度はイヤだの我儘は言わず、挑戦してみるのが人として前向きな姿であろう　※なにか見た^^;,"[0,0]"
【悲報】##試験当日が__くんと__さんの当番なの笑うしかない、試験終わってから慰めて貰いに会いに行きます,"[0,0]"
堀が堀としてきちんと機能している,"[0,0]"
ニホン人は、おとなしいねぇ,"[0,0]"
50億円超の興行 格闘技に新時代?###Yahooニュース,"[0,0]"
セトリ見てたら日本のペンミのが良かったと思う,"[0,0]"
俺は差別主義者ではないので創作をしたときに嫌々異性愛者のキャラを入れましたなんて言えないのが辛い,"[0,0]"
法解釈学的な対応 ####法律解釈的な対応,"[0,0]"
冒険少年さん、３回目にしてやっと康二くんのバースデー動画くれるのね__##首長〜くして待ってました！##早く見たい！__###向井康二誕生祭,"[0,0]"
ヤフオクアプリの取引連絡ボタンを押した先にあるのが受け取り催促のリンクなの中々トラップじみてて良い,"[0,0]"
使えない？のに可愛いか。使いたいなら、なんとか生かす方法を自分で見つけることです。原神で1年近く旦那を使いたくなって無凸クレーで頑張ってたことで変な忍耐力がついたから感謝してるよ,"[0,0]"
新しい時代の幕開けやでNFTを善意に使い、見たことのない構造の、仮想的で間接的である貨幣的な価値のやり取りを産み出せば良い。,"[0,0]"
いいセンスだ,"[0,0]"
サンブレイクの体験版のおかげで、もうすっかりライズの操作感覚が戻ってきましたよ,"[0,0]"
私もそうやって生きていくわ,"[0,0]"
同性婚のニュースのリプライとか見てるとって物語上のユーモア以外で使うとマジで蛇足なので、筋道立てない場合にはこの差別野朗とかバカとか言ったほうが話が単純になっていいと思う,"[0,0]"
明治時代ですら、「産子の能力は具現すべきであるが、必要不可欠とは言えない」と言ってるのに。##医師資格試験を受ける初の女性の合否を不正に操作しなかったのに。##メイジスゴイ。,"[0,0]"
些細な言動でセクハラと叩かれるようになり、低スペック男性が女性が関わろうとしたら犯罪者や不審者みたいな扱いをされるこのご時世、異性と関わろうとするだけでリスクが高いというのに法律で同性婚を認めないのは時代に合っていないのではないか。,"[0,0]"
ちゃんと付き合ってたほう,"[0,0]"
なるほど。##今後は結婚しようとする男女カップルは####″生殖したがってるカップル″####と捉えればいいのだな！,"[0,0]"
シーズン1メッチャームッチャーやったけど2はノータッチ##シーズン3はやろうかなってなってる####けものフレンズみてぇだ,"[0,0]"
#鬼おろしの夏が来た##ウチからいちばん近い丸亀では扱っていないから_鬼おろし肉ぶっかけ__,"[0,0]"
激安の殿堂__,"[0,0]"
公道を走るアスリート,"[0,0]"
この詳細に関しては運営に言ってるっピ__##でもあれは運営の自己満押し付け起承転結皆無なしなしストーリーでしかないのでそんなもの出せないのは分かりきったうえで言ってる〜__,"[0,0]"
というか「“生物学的に”子が持てない」の一点張りもうやめなよ、理由ないんでしょ、差別したいだけでしょ...,"[0,0]"
5000億歩譲って結婚が子育てのための制度だというならそれでいいから、男女カップルでも子供を持つまでは結婚できない＆同性カップルで子供を持った人たちは結婚できるシステムにしてみろよ,"[0,0]"
さすが杉並、さすが杉並区民、というところですね,"[0,0]"
テオドール様ってほんまに慌てなくて……,"[0,0]"
適切な性教育のほうは、どんどん押し進めていただきたいっすな！,"[0,0]"
自分が他人の生き方を変えられると思ってる人間、すげぇと思う,"[0,0]"
家族とは、一緒に同じ料理を分かち合いたいものでしょう。,"[0,0]"
それと急拡大したほうが決算意識してるメーカーからしたら良いんじゃねｗｗｗ,"[0,0]"
関ジャム見た。達郎さん、いつも自分が思ってること言ってた__すごい！抜粋→日本の場合、言葉は誰でも評価できるから、音楽の70%は詩。「この詩はイイね」は「この曲はイイね」と同義__ホントそれ。,"[0,0]"
進化のいしをイメージしたグッズ「SHINKA NO ISHI」が、ポケモンセンターに登場！｜ポケットモンスターオフィシャルサイト,"[0,0]"
預けられないと思ってる。よほどのことがない限り。##そしてこの話の延長で、実親ならまだしも、義両親に預けられる人はマジですごいなと思ってる。どれだけ仲良くても、間違いなく他人だし、何かあったとき,"[0,0]"
ホンマ遊戯王楽しいわ,"[0,0]"
#F1JP ##角田がレース盛り上げてくれたな##サインツ初優勝に期待したけどマックスは流石やね。##サインツはボッタスタイプやなぁ##速くてうまいけどいいヤツ　みたいな。勝つとしたら抜け出しての逃げ切りじゃないと難しいかも。,"[0,0]"
年寄りは耳が遠いだから聞こえないかもだけど、auショップにクレームつけに行ってもなんも変わらんぞ。,"[0,0]"
夫は射手と山羊の境目なので、そう考えるとこの事が納得いかない訳でもない。。占い知ってて良かった〜、、#### #無理矢理自分を納得させてる,"[0,0]"
愛称の直接的表現を避けようとした結果他をイメージするものになってしまった。,"[0,0]"
おもしろいほうの未来へ,"[0,0]"
「」##ガバナー名：##所属：##能力･特技：##おおまかな性格：##好きなこと：##嫌いなこと：##そのほかの設定：,"[0,0]"
じょわんより先にちびキャラ作ったネバランちゃん超有能では？,"[0,0]"
客観的に見て、は？それ普通におかしいよね？ってことできちゃう人すげえ〜______##他人の目を気にするとかしないとかじゃなくて、周りからどう思われるかとか考えないのか〜〜幸せ者ですね〜〜〜,"[0,0]"
今の日本人、親の介護で財産をガツガツ削られてるんで、心配なさそうやね,"[0,0]"
担当者の方、お疲れ様です……,"[0,0]"
おや？auアンテナ立ってなくてもデータ通信出来るな。LINE電話出来るのか。,"[0,0]"
君と好きな人が100年続きますように,"[0,0]"
京都在住のチェコ人のお友達ができた。「日本語お上手ですね」と褒めてもらった,"[0,0]"
地獄終了カウントダウンタイマーも終わって一息##真の地獄終了はあと6日##あっという間なんだろうな...##ありがとう！ミリシタ君！,"[0,0]"
新疆綿…、ですかね,"[0,0]"
今週の第8位##変わらず交通トラブルに遭遇する人々##何十週連続でランクイン##もちろんグッドモーニングの焼き増し映像なので、5月のものまるで最新の話題かのように扱う。## #週刊ニュースリーダー,"[0,0]"
表現の自由派や神官戦士レドマツがエロ表現だけ守りたいのは、自民によるあらゆる弾圧からスケープゴートにする為なんやろなぁ…##正に飴と鞭やな,"[0,0]"
学園前は主に五つぐらい駅があります。####地下鉄の「学園前」####何で若干運賃高いんやの「学園前」####帝塚山の「学園前」####ほぼ町田の「学園前」####動物園併設の「学園前」####最後の駅は動物園前に改名してもろて,"[0,0]"
店員が客と喋りながら作ってくれたおかげで麺が熱々じゃなくて食べやすかった,"[0,0]"
ぶっちゃけ店にも来ず連絡もせずただひたすら金だけ落としてくれるのが一番の理想なんだよなwww####この子はその本音すら飲み込んで「お店に来てもらうのは諦めるので」ってちゃんと最後までリップサービスしてあげてるから偉い。,"[0,0]"
12月7日、誕生星の星言葉が良いので…。##あと西洋ヒイラギの花言葉が「防衛・防御」「家庭の幸せ」なのが飛鳥に合うかな〜という…,"[0,0]"
3歳児以下かつ猿よりは人間だが良い大人がガチでそんな風にその辺で息してんの？って感じの接客得をすると、創作とはやっぱちゃうくない？思うがお偉い様の御託的語句ご利用はわかりかねますからなあ,"[0,0]"
正直不動産って漫画があるくらいだもんな。つまり不動産屋は正直な者がいなくて、ほとんどが嘘つきってことだからマンガのネタにされたわけで。あれは風刺で言ってるんだってことが実際の不動産屋さんと関わるとわかるわ。。,"[0,0]"
タイミングが悪かったね！,"[0,0]"
いやしかし今時そんなごっつい右翼シナリオというのもすごいな、せめてオブラートに包んで扇動してくれません？,"[0,0]"
待望の53位 ##ニコ爺ですら否定するカメラ、F50##素敵だね,"[0,0]"
え、16bitもう実装されたの?今月つめつめやね##人少ないのに大丈夫?,"[0,0]"
ハイレベルなラーメンだったんですね,"[0,0]"
【頻出フレーズ】Good luck! / 頑張って！　せいぜい頑張ってみて。,"[0,0]"
さっきのやつって付けないと通じんから消す,"[0,0]"
ただでさえロクデナシ自民党議員どものために滅茶苦茶にされてんのよ##イケメン君はとどめさすつもりか##前原も同罪だ###維新には投票しません,"[0,0]"
おもしろゲーミングだよホント,"[0,0]"
割り込みは基本あんまり好きじゃない。####…まぁうちの先輩はなんであろうと呼び出してくるけどな！！,"[0,0]"
よかったなTDG何ちゃら！！お前たちがあまりにも過剰にブーブー言うから平成三部作だけ爪弾きにされた召喚ポケモン扱いになったぜ！！！！,"[0,0]"
ヨルムンガンドまじ面白かったです*_ _)##人生で何度も見返すシリーズ入りです*_ _)##何年かに1度新聞片手に見返したい,"[0,0]"
映画花丸、触れれば触れるほど虚無感に襲われる稀有な作品,"[0,0]"
2週間検診に行った後選挙も済ませてきた！##うちの選挙区はバリエーション豊かなので行く前の下調べが大変だったぜw,"[0,0]"
偽善者とメンヘラキモキモかまちょ女ってどっちが気持ち悪いんだろう考えたこと無かったわ,"[0,0]"
八王子はいい街ですよ##めちゃくちゃ治安いいし東京都内だから都心にも早く行けるよ！！,"[0,0]"
相武台横ずれ断層,"[0,0]"
"satireとsatisfactionの語源は同じ####ラテン語の”satis-“に由来しており、##satireは##satisfactionは##に起因する####同語源のsate,satiateは“満足させる“以外にも“飽きさせる“意味も包含する##be sated with 〜に飽き飽きする","[0,0]"
節電のために畑へ出てる,"[0,0]"
どこでもドアをお持ちのノブコさん。羨ましい限りです#### #ちむどんどん反省会,"[0,0]"
平和憲法っていう気持ち悪い言葉。####憲法なんて紙切れに過ぎない。##約束なんて口約束に過ぎない。####正直者が馬鹿を見る。##強かさも必要。,"[0,0]"
昨日姉ちゃんと喋ってたて一位取れたのみんなのおかげって言ったら正確に理解してくれてさすがとなった__,"[0,0]"
SO6でるのか##なんか最近新作の発表おおいけど、ここにきてCSで新作出す流れ来てるんかいな？スマホとかＭOで出すのはやめたんかね##てかトレーラーみる限り雰囲気がSOというよりVPっぽい感じやな,"[0,0]"
丈夫なのが取り柄です,"[0,0]"
私も同性愛者と自覚するまでGLを見たことがない。##昭和生まれで当時百合なんて砂漠の中の蜃気楼のように少なかったから目にする機会すらなかった。##異性恋愛作品は沢山見てきたが、私が異性愛者に「陥る」ことはなかったですよ。,"[0,0]"
数週間ぶりに会う親父に話すネタが出来ました,"[0,0]"
「繁忙期のお前は特にすごかった」とか言われたけど##「手段なんか選んでられませんよだってめっちゃ重いし急いでるんだからやってもらう方が早いわ」って答えちゃった。超開き直り。,"[0,0]"
はやくたんまり貯めたシュガーで月一のSSR引きたいわ_しばらく虹色お目にかかってないので__,"[0,0]"
よし、とりあえずBL排斥しよう,"[0,0]"
ワイ、時代の流れに取り残され過ぎててそもそもiPhoneに「そんな機能有るんや！？」等と･･･。####知ったところでこんな使い方思い浮かびもしなかったのでワイは「コイツ天才だな」とか思いました。####何目的？飛行機内で搭乗客にとんでもない画像を一斉送信した男性,"[0,0]"
こんなところで深呼吸できたら、そりゃキッシーも笑顔になるよね,"[0,0]"
この炎天下でマスクを殆どの人が外さない日本は凄すぎる,"[0,0]"
嬉しくて死にそうです。,"[0,0]"
インフルエンサーって時流に乗るものではなく起こすものでは？,"[0,0]"
治ったと思って熱計ったら38.7度なのなんなんですか！！,"[0,0]"
令和ぞ…##立派な大人に申し訳ないでしょ,"[0,0]"
19世紀の作家オスカー・ワイルドが辛辣で興味深い言葉を残しています。「Irony is wasted on the stupid.」と。今回は、#イギリス 人に求められる笑いと配慮のある“Irony”の表現や振る舞いとは何かご紹介します。,"[0,0]"
学校で何も教わらないどころか政治を忌避するように教えられ、独学で選挙に臨む日本人。##5割も投票に行くなんて、ほんとはすごく偉いのでは。,"[0,0]"
一年も受験に打ち込める時間はあったのに、そこで覚えるべきものを覚えずに大学生になってしまったことを割と後悔しておる、そのための夏休みcar....。,"[0,0]"
ガチャパワーのガチャで天井以外で目的のキャラ当たりますように###ぷよクエねがいごと,"[0,0]"
いやーしかし、13話のゴーストの無敵感はスゴかったですな！,"[0,0]"
医クラ、バズを生み出すの好きですね####後光使ってのバズかー,"[0,0]"
